filename,reg_id,type1,type2,Q,A,nQ
bn547-2014.pdf,PERMEN_PERIN_4_25,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_2_11?,,4.0
bn547-2014.pdf,PERMEN_PERIN_4_25,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_2_11?,,4.0
bn547-2014.pdf,PERMEN_PERIN_4_25,Q5,Q5.4,Apakah PERMEN_PERIN_2_11 mengalami perubahan?,Ya,4.0
bn550-2014.pdf,PERMEN_PERIN_4_28,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 dalam PERMEN_PERIN_10_105?,"Kepala Badan Pengkajian Kebijakan, Iklim dan Mutu Industri 
melakukan monitoring dan evaluasi atas pelaksanaan ketentuan 
sebagaimana dimaksud dalam Pasal 1a dan Pasal 2 ayat (1) dan ayat 
(2) serta evaluasi terhadap kinerja LSPro dan Laboratorium Penguji 
yang ditunjuk sebagaimana dimaksud dalam Pasal 1.",4.0
bn550-2014.pdf,PERMEN_PERIN_4_28,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_10_105?,,4.0
bn550-2014.pdf,PERMEN_PERIN_4_28,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_10_105?,,4.0
bn550-2014.pdf,PERMEN_PERIN_4_28,Q5,Q5.4,Apakah PERMEN_PERIN_10_105 mengalami perubahan?,Ya,4.0
bn637-2014.pdf,PERMEN_PERIN_5_29,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 dalam PERMEN_PERIN_9_44?,"Menunjuk: 
a. Lembaga Sertifikasi Produk (LSPro) yang belum terakreditasi 
sebagaimana tercantum pada huruf A Lampiran Peraturan Menteri ini 
untuk melaksanakan Sertifikasi SNI Ban; 
b. Laboratorium Penguji yang belum terakreditasi sebagaimana 
tercantum pada huruf B Lampiran Peraturan Menteri ini untuk 
melaksanakan pengujian Ban; dan 
c. Lembaga Sertifikasi Produk (LSPro) yang telah ter-akreditasi 
sebagaimana tercantum pada huruf C Lampiran Peraturan Menteri ini 
untuk melaksanakan Sertifikasi SNI Ban.",4.0
bn637-2014.pdf,PERMEN_PERIN_5_29,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_9_44?,,4.0
bn637-2014.pdf,PERMEN_PERIN_5_29,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_9_44?,,4.0
bn637-2014.pdf,PERMEN_PERIN_5_29,Q5,Q5.4,Apakah PERMEN_PERIN_9_44 mengalami perubahan?,Ya,4.0
bn728-2014.pdf,PERMEN_PERIN_6_42,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 dalam PERMEN_PERIN_3_17?,"Kepala Badan Pengkajian Kebijakan, Iklim dan Mutu Industri
melakukan monitoring dan evaluasi atas pelaksanaan ketentuan
sebagaimana dimaksud dalam Pasal 3 dan Pasal 5 serta evaluasi
terhadap kinerja LSPro dan Laboratorium Penguji yang ditunjuk
sebagaimana dimaksud dalam Pasal 1.",4.0
bn728-2014.pdf,PERMEN_PERIN_6_42,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_3_17?,,4.0
bn728-2014.pdf,PERMEN_PERIN_6_42,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_3_17?,,4.0
bn728-2014.pdf,PERMEN_PERIN_6_42,Q5,Q5.4,Apakah PERMEN_PERIN_3_17 mengalami perubahan?,Ya,4.0
bn730-2014.pdf,PERMEN_PERIN_6_44,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 4 dalam PERMEN_PERIN_3_20?,"Kepala Badan Pengkajian Kebijakan, Iklim dan Mutu Industri 
melakukan monitoring dan evaluasi atas pelaksanaan ketentuan 
sebagaimana dimaksud dalam Pasal 2 dan Pasal 3 ayat (1) dan ayat 
(2) serta evaluasi terhadap kinerja LSPro dan Laboratorium Penguji 
yang ditunjuk sebagaimana dimaksud dalam Pasal 1.",4.0
bn730-2014.pdf,PERMEN_PERIN_6_44,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_3_20?,,4.0
bn730-2014.pdf,PERMEN_PERIN_6_44,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_3_20?,,4.0
bn730-2014.pdf,PERMEN_PERIN_6_44,Q5,Q5.4,Apakah PERMEN_PERIN_3_20 mengalami perubahan?,Ya,4.0
bn731-2014.pdf,PERMEN_PERIN_6_45,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 3 dalam PERMEN_PERIN_10_95?,"Penilaian kebenaran atas pelanggaran ketentuan sebagaimana 
dimaksud pada ayat (1) dan/atau ayat (2), dilakukan dalam rapat 
penilaian Lembaga Penilaian Kesesuaian.",4.0
bn731-2014.pdf,PERMEN_PERIN_6_45,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_10_95?,,4.0
bn731-2014.pdf,PERMEN_PERIN_6_45,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_10_95?,,4.0
bn731-2014.pdf,PERMEN_PERIN_6_45,Q5,Q5.4,Apakah PERMEN_PERIN_10_95 mengalami perubahan?,Ya,4.0
bn732-2014.pdf,PERMEN_PERIN_6_46,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 1 dalam PERMEN_PERIN_10_94?,"LSPro yang melanggar ketentuan sebagaimana dimaksud dalam 
Pasal 4 ayat (1) dan/atau ayat (2) huruf a, dicabut penunjukan 
sertifikasinya.",4.0
bn732-2014.pdf,PERMEN_PERIN_6_46,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_10_94?,,4.0
bn732-2014.pdf,PERMEN_PERIN_6_46,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_10_94?,,4.0
bn732-2014.pdf,PERMEN_PERIN_6_46,Q5,Q5.4,Apakah PERMEN_PERIN_10_94 mengalami perubahan?,Ya,4.0
bn733-2014.pdf,PERMEN_PERIN_6_47,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 4 ayat 1 dalam PERMEN_PERIN_10_93?,"LSPro dan Laboratorium Penguji sebagaimana dimaksud dalam 
Pasal 1 harus melaporkan hasil kinerja sertifikasi dan pengujian 
kepada Direktur Jenderal Basis Industri Manufaktur dan Kepala 
Badan Pengkajian Kebijakan, Iklim dan Mutu Industri.",4.0
bn733-2014.pdf,PERMEN_PERIN_6_47,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_10_93?,,4.0
bn733-2014.pdf,PERMEN_PERIN_6_47,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_10_93?,,4.0
bn733-2014.pdf,PERMEN_PERIN_6_47,Q5,Q5.4,Apakah PERMEN_PERIN_10_93 mengalami perubahan?,Ya,4.0
bn858-2014.pdf,PERMEN_PERIN_6_48,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 3 dalam PERMEN_PERIN_3_11?,"Dalam hal perusahaan Industri Kecil menggunakan mesin
dan/atau peralatan produksi dalam negeri yang dibuktikan
dengan Surat Pernyataan dari produsen mesin/peralatan yang
diketahui oleh Dinas Perindustrian setempat, ketentuan potongan
harga sebagaimana dimaksud pada ayat (2) huruf a menjadi 45 
(empat puluh lima persen).",5.0
bn858-2014.pdf,PERMEN_PERIN_6_48,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_3_11?,,5.0
bn858-2014.pdf,PERMEN_PERIN_6_48,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_3_11?,,5.0
bn858-2014.pdf,PERMEN_PERIN_6_48,Q5,Q5.4,Apakah PERMEN_PERIN_3_11 mengalami perubahan?,Ya,5.0
bn1500-2014.pdf,PERMEN_PERIN_10_81,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 17 ayat 1 dalam PERMEN_PERIN_6_41?,"Permohonan Persetujuan Prinsip diajukan dengan menggunakan
Formulir Model Pm-I dan melampirkan dokumen sebagai berikut:
a. copy Akte Pendirian Perusahaan dan atau perubahannya,
khusus bagi Perusahaan yang berbentuk Perseroan Terbatas
akte tersebut telah disahakan oleh Menteri Hukum dan HAM;
dan
b. dokumen yang dipersyaratkan berdasarkan peraturan
perundang-undangan.",4.0
bn1500-2014.pdf,PERMEN_PERIN_10_81,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_6_41?,,4.0
bn1500-2014.pdf,PERMEN_PERIN_10_81,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_6_41?,,4.0
bn1500-2014.pdf,PERMEN_PERIN_10_81,Q5,Q5.4,Apakah PERMEN_PERIN_6_41 mengalami perubahan?,Ya,4.0
bn784-2014.pdf,PERMEN_PR_2014_09,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 19 ayat 3 dalam PERMEN_PR_2013_04?,"Format laporan sebagaimana dimaksud pada ayat (2) tercantum 
dalam lampiran VI Peraturan Menteri ini.",4.0
bn784-2014.pdf,PERMEN_PR_2014_09,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PR_2013_04?,,4.0
bn784-2014.pdf,PERMEN_PR_2014_09,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PR_2013_04?,"Pasal 6 ayat 3A;
Pasal 6 ayat 3B;
Pasal 6 ayat 3C;
Pasal 6 ayat 3D",4.0
bn784-2014.pdf,PERMEN_PR_2014_09,Q5,Q5.4,Apakah PERMEN_PR_2013_04 mengalami perubahan?,Ya,4.0
bn1695-2014.pdf,PERMEN_AGAMA_2014_40,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 69 ayat 8 dalam PERMEN_AGAMA_2014_22?,"Organisasi alumni sebagaimana dimaksud pada ayat (2) tunduk pada
ketentuan Universitas.",4.0
bn1695-2014.pdf,PERMEN_AGAMA_2014_40,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_AGAMA_2014_22?,,4.0
bn1695-2014.pdf,PERMEN_AGAMA_2014_40,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_AGAMA_2014_22?,,4.0
bn1695-2014.pdf,PERMEN_AGAMA_2014_40,Q5,Q5.4,Apakah PERMEN_AGAMA_2014_22 mengalami perubahan?,Ya,4.0
bn1694-2014.pdf,PERMEN_DAGRI_2014_76,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 dalam PERMEN_DAGRI_2014_50?,"Batas daerah Kabupaten Musi Banyuasin dengan Kabupaten Musi
Rawas Utara Provinsi Sumatera Selatan dimulai dari:
1. TK.01 dengan koordinat 2 20 29.85 LS dan 103 1 45.57 BT
yang merupakan pertigaan batas antara Desa Tebing Tinggi
Kecamatan Nibung Kabupaten Musi Rawas Utara dengan
DesaSako Suban Kecamatan Batangharileko Kabupaten Musi
Banyuasin dan Desa Sepintun Kecamatan Pauh Kabupaten
Sarolangun Provinsi Jambi terletak pada As Jalan Puskopat
selanjutnya ke arah Tenggaramenyusuri As (median line) Jalan
sampai pada TK.02 dengan koordinat 2 20 42.60 LS dan 103
1 46.97 BT yang merupakan batas Desa Tebing Tinggi
Kecamatan Nibung Kabupaten Musi Rawas Utara dengan Desa
Sako Suban Kecamatan Batangharileko Kabupaten Musi
Banyuasin;
2. TK.02 selanjutnya ke arah Tenggara sampai pada TK.03 dengan
koordinat 2 21 5.43 LS dan 103 1 54.73 BT yang terletak
pada batas Desa Tebing Tinggi Kecamatan Nibung Kabupaten
Musi Rawas Utara dengan Desa Sako Suban Kecamatan
Batangharileko Kabupaten Musi Banyuasin;
3. TK.03 selanjutnya ke arah Barat Daya menyusuri As (median
line) Sungai Kayuaro sampai pada TK.04 dengan koordinat 2
21 15.28 LS dan 103 1 44.95 BT yang terletak pada batas
Desa Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas
Utara dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
4. TK.04 selanjutnya ke arah Selatanmenyusuri As (median line)
Sungai Kayuaro sampai pada TK.05 dengan koordinat 2
21 36.21 LS dan 103 1 41.26 BT yang terletak pada batas
Desa Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas
Utara dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
5. TK.05 Selanjutnya ke arah Tenggaramenyusuri As (median line)
Sungai Kayuaro sampai pada TK.06 dengan koordinat 2
21 41.13 LS dan 103 1 51.11 BT yang terletak pada batas
Desa Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas
Utara dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
6. TK.06 Selanjutnya ke arah Selatan menyusuri As (median line)
Sungai Kayuaro sampai pada TK.07 dengan koordinat 2 21 
55.17 LS dan 103 1 47.81 BT yang terletak pada batas Desa
Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas Utara
dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
7. TK.07 Selanjutnya ke arah Tenggara menyusuri As (median
line) Sungai Kayuaro sampai pada TK.08 dengan koordinat 2
22 6.36 LS dan 103 1 54.58 BT yang terletak pada batas
Desa Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas
Utara dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
8. TK.08 Selanjutnya ke arah Selatan menyusuri As (median line)
Sungai Kayuaro sampai pada TK.09 dengan koordinat 2 22 
30.24 LS dan 103 2 0.12 BT yang terletak pada batas Desa
Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas Utara
dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
9. TK.09 Selanjutnya ke arah Timur menyusuri As (median line)
Sungai Kayuaro sampai pada TK.10 dengan koordinat 2 22 
32.29 LS dan 103 2 7.50 BT yang terletak pada batas Desa
Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas Utara
dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
10. TK.10 Selanjutnya ke arah Barat Daya menyusuri As (median
line) Sungai Kayuaro sampai pada TK.11 dengan koordinat 2
22 41.93 LS dan 103 2 4.02 BT yang terletak pada batas
Desa Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas
Utara dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
11. TK.11 Selanjutnya ke arah Tenggara menyusuri As (median
line) Sungai Kayuaro sampai pada TK.12 dengan koordinat 2
22 57.52 LS dan 103 2 17.56 BT yang terletak pada batas
Desa Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas
Utara dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
12. TK.12 Selanjutnya ke arah Selatan menyusuri As (median line)
Sungai Kayuaro sampai pada TK.13 dengan koordinat 2 23 
7.87 LS dan 103 2 16.69 BT yang terletak pada batas Desa
Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas Utara
dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
13. TK.13 Selanjutnya ke arah Tenggara menyusuri As (median
line) Sungai Kayuaro sampai pada TK.14 dengan koordinat 2
23 24.67 LS dan 103 2 29.80 BT yang terletak pada batas
Desa Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas
Utara dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
14. TK.14 Selanjutnya ke arah Timur menyusuri As (median line)
Sungai Kayuaro sampai pada TK.15 dengan koordinat 2 23 
25.53 LS dan 103 2 55.15 BT yang terletak pada batas Desa
Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas Utara
dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
15. TK.15 Selanjutnya ke arah Timur menyusuri As (median line)
Sungai Kayuaro sampai pada TK.16 dengan koordinat 2 23 
25.01 LS dan 103 3 16.02 BT yang terletak pada batas Desa
Tebing Tinggi Kecamatan Nibung Kabupaten Musi Rawas Utara
dengan Desa Sako Suban Kecamatan Batangharileko
Kabupaten Musi Banyuasin;
16. TK.16 selanjutnya ke arah Timur Laut sampai pada TK.17A
dengan koordinat 2 23 05.66 LS dan 103 03 59.14 BT;
17. TK.17A selanjutnya ke arah Tenggara sampai pada TK.18A
dengan koordinat 2 23 34.34 LS dan 103 04 45.52 BT;
18. TK.18A selanjutnya ke arah Barat Daya sampai pada TK.19A
dengan koordinat 2 23 59.35 LS dan 103 04 22.34 BT;
19. TK.19A selanjutnya ke arah Selatan sampai pada TK.20A
dengan koordinat 2 24 21.30 LS dan 103 04 22.34 BT;
20. TK.20A selanjutnya ke arah Barat Daya sampai pada TK.21A
dengan koordinat 2 24 44.78 LS dan 103 04 04.89 BT;
21. TK.21A selanjutnya ke arah Tenggara sampai pada TK.22A
dengan koordinat 2 25 16.19 LS dan 103 04 29.87 BT;
22. TK.22A selanjutnya ke arah Tenggara sampai pada TK.23A
dengan koordinat 2 25 57.30 LS dan 103 04 57.90 BT;
23. TK.23A selanjutnya ke arah Tenggara sampai pada TK.24A
dengan koordinat 2 26 23.28 LS dan 103 05 33.70 BT;
24. TK.24A selanjutnya ke arah Tenggara sampai pada TK.25A
dengan koordinat 2 26 48.83 LS dan 103 06 34.73 BT;
25. TK.25A selanjutnya ke arah Tenggara sampai pada TK.26A
dengan koordinat 2 27 05.37 LS dan 103 07 00.31 BT;
26. TK.26A selanjutnya ke arah Timur Laut memotong As (median
line) Sungai Malam kemudian sampai pada TK.27A dengan
koordinat 2 26 04.99 LS dan 103 08 34.85 BT;
27. TK.27A selanjutnya ke arah Timur sampai pada TK.28A dengan
koordinat 2 26 20.23 LS dan 103 10 30.12 BT;
28. TK.28A selanjutnya ke arah Timur memotong anak Sungai
Perak sampai pada TK.29 dengan koordinat 2 26 20.56 LS dan
103 12 00.16 BT;
29. TK.29 selanjutnya ke arah Selatan memotong Sungai Perak
sampai pada TK.30 dengan koordinat 2 27 11.83 LS dan
103 11 57.01 BT;
30. TK.30 selanjutnya ke arah Selatan sampai pada TK.31 dengan
koordinat 2 27 38.64 LS dan 103 12 02.40 BT;
31. TK.31 selanjutnya ke arah Tenggara sampai pada TK.32 dengan
koordinat 2 27 59.96 LS dan 103 12 23.07 BT;
32. TK.32 selanjutnya ke arah Timur sampai pada TK.33 dengan
koordinat 2 27 55.94 LS dan 103 12 59.17 BT;
33. TK.33 selanjutnya ke arah Timur sampai pada TK.34 dengan
koordinat 2 28 12.20 LS dan 103 13 36.19 BT;
34. TK.34 selanjutnya ke arah Timur Laut sampai pada TK.35
dengan koordinat 2 27 35.49 LS dan 103 14 19.38 BT;
35. TK.35 selanjutnya ke arah Timur Laut sampai pada TK.36
dengan koordinat 2 26 40.13 LS dan 103 14 59.18 BT;
36. TK.36 selanjutnya ke arah Timur Laut sampai pada TK.37
dengan koordinat 2 26 14.70 LS dan 103 16 00.07 BT;
37. TK.37 selanjutnya ke arah Tenggara sampai pada TK.38 dengan
koordinat 2 26 48.35 LS dan 103 16 32.97 BT;
38. TK.38 selanjutnya ke arah Selatan memotong As (median line)
Sungai Anggang Besar sampai pada PBU 11 dengan koordinat
02 30 41.89 LS dan 103 17 7.30 BT;
39. PBU 11 Selanjutnya ke arah Tenggara sampai pada PBU 12
dengan koordinat 2 32 15.08 LS dan 1030 19 25.88 BT
yang terletak pada batas Desa Air Bening Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Lubuk Bintialo
Kecamatan Batangharileko Kabupaten Musi Banyuasin;
40. PBU 12 Selanjutnya ke arah Tenggara sampai pada PBU 13
dengan koordinat 2 33 31.15 LS dan 1030 20 31.59 BT
yang terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
41. PBU 13 Selanjutnya ke arah Tenggara sampai pada PBU 14
dengan koordinat 2 34 9.30 LS dan 1030 20 50.18 BT yang
terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
42. PBU 14 Selanjutnya ke arah Timur sampai pada PBU 15
dengan koordinat 2 34 23.46 LS dan 1030 21 41.09 BT
yang terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
43. PBU 15 Selanjutnya ke arah Selatan sampai pada PBU 16
dengan koordinat 2 35 11.30 LS dan 1030 21 27.20 BT
yang terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
44. PBU 16 Selanjutnya ke arah Selatan sampai pada PBU 17
dengan koordinat 2 35 55.95 LS dan 1030 21 11.51 BT
yang terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
45. PBU 17 Selanjutnya ke arah Tenggara sampai pada PBU 18
dengan koordinat 2 36 20.86 LS dan 1030 21 20.22 BT
yang terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
46. PBU 18 Selanjutnya ke arah Selatan sampai pada PBU 19
dengan koordinat 2 37 16.95 LS dan 1030 21 13.70 BT
yang terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
47. PBU 19 Selanjutnya ke arah Selatan sampai pada PBU 20
dengan koordinat 2 40 4.79 LS dan 1030 20 37.48 BT yang
terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
48. PBU 20 Selanjutnya ke arah Selatan sampai pada PBU 21
dengan koordinat 2 41 40.79 LS dan 1030 20 28.81 BT
yang terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
49. PBU 21 Selanjutnya ke arah Barat Daya sampai pada PBU 22
dengan koordinat 2 43 53.39 LS dan 1030 18 31.20 BT yang
terletak pada batas Desa Pauh Kecamatan Rawas Ilir
Kabupaten Musi Rawas Utara dengan Desa Ulak Embacang
Kecamatan Sangadesa Kabupaten Musi Banyuasin;
50. PBU 22 Selanjutnya ke arah Barat Daya sampai pada PBU 23
dengan koordinat 2 45 11.00 LS dan 1030 16 15.89 BT yang
merupakan pertigaan batas antara Desa Prabumulih I
Kecamatan Rawas Ilir Kabupaten Musi Rawas Utara dengan
Desa Air Balui Kecamatan Sangadesa Kabupaten Musi
Banyuasin dan Desa Pauh Kecamatan Rawas Ilir Kabupaten
Musi Rawas Utara.",4.0
bn1694-2014.pdf,PERMEN_DAGRI_2014_76,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAGRI_2014_50?,,4.0
bn1694-2014.pdf,PERMEN_DAGRI_2014_76,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAGRI_2014_50?,,4.0
bn1694-2014.pdf,PERMEN_DAGRI_2014_76,Q5,Q5.4,Apakah PERMEN_DAGRI_2014_50 mengalami perubahan?,Ya,4.0
bn489-2014.pdf,PERATURAN_BMKG_2014_6,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 10 ayat 2 dalam PERATURAN_BMKG_2012_07?,"Apabila dalam jangka waktu 7 (tujuh) hari kerja sebagaimana 
dimaksud pada ayat (1) telah terlampaui PNS bukan Bendahara 
tidak mengganti kerugian Negara secara tunai, TPKN mengajukan 
permintaan kepada bendaharawan gaji untuk mendahulukan 
pemotongan penghasilan minimal 50 (lima puluh persen) dari 
setiap bulan sampai lunas.",4.0
bn489-2014.pdf,PERATURAN_BMKG_2014_6,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERATURAN_BMKG_2012_07?,,4.0
bn489-2014.pdf,PERATURAN_BMKG_2014_6,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERATURAN_BMKG_2012_07?,"Pasal 9A;
Pasal 14 ayat 3A;
Pasal 14A;
Pasal 56A ayat 1;
Pasal 56A ayat 2;
Pasal 56A ayat 2 ayat V0;
Pasal 56A ayat 2 ayat V1",4.0
bn489-2014.pdf,PERATURAN_BMKG_2014_6,Q5,Q5.4,Apakah PERATURAN_BMKG_2012_07 mengalami perubahan?,Ya,4.0
bn1114-2014.pdf,PERMEN_AGAMA_2014_21,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 732 dalam PERMEN_AGAMA_2010_10?,"Susunan organisasi Pusat Penelitian dan Pengembangan Lektur dan
Khazanah Keagamaan terdiri atas:
a. Bidang Penelitian dan Pengembangan Lektur Keagamaan;
b. Bidang Penelitian dan Pengembangan Khazanah Keagamaan; dan
c. Bidang Perencanaan, Evaluasi, dan Pelaporan.",4.0
bn1114-2014.pdf,PERMEN_AGAMA_2014_21,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_AGAMA_2010_10?,,4.0
bn1114-2014.pdf,PERMEN_AGAMA_2014_21,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_AGAMA_2010_10?,"Pasal 717A;
Pasal 717B;
Pasal 717C ayat 1;
Pasal 717C ayat 2;
Pasal 729A;
Pasal 729B;
Pasal 729C ayat 1;
Pasal 729C ayat 2;
Pasal 741A;
Pasal 741B;
Pasal 741C ayat 1;
Pasal 741C ayat 2",4.0
bn1114-2014.pdf,PERMEN_AGAMA_2014_21,Q5,Q5.4,Apakah PERMEN_AGAMA_2010_10 mengalami perubahan?,Ya,4.0
bn993-2014.pdf,PERMEN_DAGRI_2014_53,Q5,Q5.5,Apakah PERMEN_DAGRI_2014_53 masih berlaku?,Tidak,1.0
bn643-2014.pdf,PERATURAN_BPS_2014_116,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 15 ayat 1 dalam PERATURAN_BPS_2008_7?,"Subbagian Rencana Kegiatan Teknis Statistik mempunyai tugas 
melakukan penyiapan dan penyusunan rencana kegiatan teknis 
statistik untuk jangka pendek, menengah, panjang, dan kegiatan 
yang bersifat ad-hoc.",4.0
bn643-2014.pdf,PERATURAN_BPS_2014_116,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERATURAN_BPS_2008_7?,,4.0
bn643-2014.pdf,PERATURAN_BPS_2014_116,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERATURAN_BPS_2008_7?,,4.0
bn643-2014.pdf,PERATURAN_BPS_2014_116,Q5,Q5.4,Apakah PERATURAN_BPS_2008_7 mengalami perubahan?,Ya,4.0
bn1131-2014.pdf,PERMEN_ESDM_2014_22,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 18 ayat 5 dalam PERMEN_ESDM_2014_12?,"Harga pembelian sebagaimana dimaksud pada ayat (3) huruf b
harus mendapat persetujuan Menteri.",4.0
bn1131-2014.pdf,PERMEN_ESDM_2014_22,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_ESDM_2014_12?,,4.0
bn1131-2014.pdf,PERMEN_ESDM_2014_22,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_ESDM_2014_12?,,4.0
